white_elo,black_elo,result,time_control,opening_moves,num_opening_moves,post_opening_acpl
1735,1797,black,60+0,e4 c5 d4 e6 Nf3 cxd4 Nxd4 Nf6 Nf3 Be7,10,
1562,1577,white,600+0,e4 c5 Bc4 Nc6 Nc3 g6 Nf3 Bg7 d3 d6,10,
1457,1474,black,600+0,d4 g6 Bg5 Bg7 e4 Nf6 e5 Nd5 Bc4 c6,10,
1583,1525,white,480+0,e4 f6 Nf3 e5 d4 d6 Bc4 h5 O-O f5,10,
1861,1680,black,180+0,e4 Nf6 Nf3 e6 Nc3 d6 d4 Be7 e5 dxe5,10,
2033,2169,white,600+0,e4 c5 Nf3 Nc6 d4 cxd4 c3 dxc3 Nxc3 e6,10,3292.72
1974,1549,white,30+0,Nf3 Nf6 g3 b5 Bg2 Bb7 O-O Nc6 d3 d6,10,
1790,1944,white,300+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 a6,10,
1607,1787,white,30+0,e4 b6 b3 Bb7 Bb2 e6 Bxg7 Bxg7 c3 Ne7,10,
2164,2074,white,300+0,d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6,10,
1963,2029,black,180+0,e4 c5 Nf3 Nc6 Nc3 e6 Bb5 Qb6 Bxc6 bxc6,10,
1475,1387,white,600+0,e4 e6 d4 Qh4 Nc3 Bb4 Bd2 Bxc3 Bxc3 Qxe4+,10,
1651,1583,white,300+0,c4 c5 Nc3 Nf6 d4 cxd4 Qxd4 Nc6 Qd2 e5,10,
1684,1947,black,30+0,e4 b6 d4 Bb7 Nc3 c5 Nf3 cxd4 Nxd4 e5,10,
1192,1135,white,1200+0,e4 d5 e5 c6 d4 Na6 Bxa6 bxa6 b3 Qa5+,10,
1877,1822,white,30+0,g3 d5 Bg2 e6 f4 Bd7 Nf3 a5 O-O a4,10,
1714,1716,white,300+0,e4 c5 Nf3 d6 c3 Nf6 Qc2 Bd7 Bc4 Nc6,10,
1540,1633,black,300+5,c4 e5 d4 e4 Nc3 Qe7 Bf4 h6 Bxc7 d6,10,3663.93
1699,1443,black,300+0,e4 h5 d4 d5 exd5 Qxd5 Nf3 Bg4 Be2 Nf6,10,
1361,1541,white,300+0,e4 c5 e5 e6 f4 d5 d4 c4 b3 b5,10,
1969,2005,white,300+0,e4 c5 Nf3 Nc6 c3 Nf6 e5 Nd5 d4 cxd4,10,
1967,1897,white,300+0,d4 d5 c4 e6 Nf3 Nf6 Nc3 c6 Bg5 dxc4,10,
1434,1657,draw,600+0,e4 e5 d4 exd4 Qxd4 Nc6 Qe3 Bd6 Nf3 Nge7,10,
1124,1333,white,0+4,e4 e5 Nf3 f6 Nxe5 fxe5 d3 d6 Be2 g6,10,
1677,1772,black,420+0,d4 d5 c4 dxc4 g3 b5 Bg2 c6 a4 Qa5+,10,
1740,1775,white,120+0,e4 d5 d3 dxe4 dxe4 Qxd1+ Kxd1 Nf6 f3 e6,10,
2029,1982,white,60+0,d4 d6 e4 Nf6 Nc3 c5 dxc5 dxc5 Qxd8+ Kxd8,10,
2105,1946,white,30+0,e4 d6 f4 e6 Nf3 c6 Bc4 f6 Bb3 d5,10,
2064,1951,white,30+0,g3 g6 Bg2 Bg7 Nf3 Nf6 O-O O-O Re1 e5,10,
1406,1641,black,180+5,e4 d6 d4 e6 Nc3 c6 Bd2 Ne7 Nf3 Ng6,10,
1739,1577,white,420+0,d4 d5 c4 dxc4 Nc3 e6 e4 Nf6 Bxc4 Be7,10,
2001,2400,black,180+1,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O,10,
1650,1662,white,180+0,c4 d6 Nc3 Nc6 d4 Nf6 d5 Ne5 f4 Ned7,10,
1502,1457,black,60+1,d4 Nf6 c4 c5 d5 e6 dxe6 fxe6 Nc3 Nc6,10,279.47
1783,1610,black,120+2,e4 d5 exd5 Qxd5 d4 h5 Nf3 h4 Nc3 Qe6+,10,
1752,1679,white,180+0,d4 c5 dxc5 Nc6 a3 a5 e4 e6 Be3 Nf6,10,
1231,1260,white,120+4,e4 e5 Qh5 Nc6 Bc4 Qf6 f3 d6 d3 Be6,10,
1593,1837,black,180+0,d4 d5 Qd3 Nf6 f3 g6 e4 dxe4 fxe4 Bg7,10,
1838,2083,white,180+0,e4 Nf6 e5 Nd5 c4 Nb6 d4 d6 exd6 cxd6,10,
1786,1881,black,120+0,d4 d5 e3 c5 c3 cxd4 exd4 Nc6 f4 g5,10,
1692,1603,black,300+2,e4 c6 d4 d5 exd5 cxd5 Nc3 Nf6 h3 Bf5,10,
1963,1640,white,420+0,e4 e6 d4 d5 Nd2 Nf6 Bd3 c5 exd5 Nxd5,10,
1245,1215,white,600+0,d4 d5 e3 Nc6 Nc3 Qd6 Nf3 e6 Nb5 Qd8,10,
1860,1757,white,300+0,d4 f5 h3 Nf6 g4 fxg4 hxg4 Nxg4 Qd3 Nf6,10,
1487,1298,white,120+0,e4 e5 Bc4 Nc6 d3 d6 h3 Be6 Bxe6 fxe6,10,
2102,1844,white,900+0,Nf3 Nf6 g3 Nc6 d4 d5 Bg2 e5 dxe5 Nd7,10,36.65
1810,1578,white,600+0,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 h6 a3 d6,10,
1237,1245,white,300+0,e3 e6 Nc3 d5 Nf3 b6 d4 Ba6 Bxa6 Nxa6,10,
1917,1996,white,300+0,e4 d5 exd5 Nf6 d4 Nxd5 c4 Nb6 Nf3 g6,10,
1587,1600,black,300+0,e3 Nf6 a3 g6 b4 Bg7 Bb2 O-O h3 d5,10,
894,799,white,300+0,e4 Nf6 d3 d5 e5 Nfd7 d4 f6 c3 fxe5,10,
1751,1663,white,300+0,d4 Nf6 c4 e6 Nc3 Bb4 Bd2 c5 e3 cxd4,10,
1761,1656,black,300+0,d4 Nf6 Bg5 Ne4 f4 h6 Bh4 g5 fxg5 hxg5,10,
1384,1336,white,300+0,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 O-O O-O,10,
1443,1500,black,300+0,d4 g6 c4 Bg7 Nf3 d6 Nc3 Nf6 h3 a6,10,
2121,2288,white,180+2,d4 d6 c4 e5 dxe5 dxe5 Qxd8+ Kxd8 b3 Be6,10,
1549,1664,white,180+0,d4 e6 Bf4 g6 Nf3 Bg7 e3 Ne7 c3 O-O,10,
1334,1506,white,120+3,d4 d5 c4 c6 Nc3 Nf6 e3 e6 Nf3 Bb4,10,
2014,1714,white,300+0,b3 d5 Bb2 c6 e3 h6 c4 Bf5 Nc3 e6,10,
1894,1781,white,30+0,c4 b6 Nc3 Bb7 d3 d6 e4 Nd7 g3 e5,10,
1485,1599,white,180+3,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 Nxc6 bxc6,10,
2619,2061,white,60+0,e4 d5 exd5 Nf6 Nc3 Bg4 Be2 Bf5 Nf3 c6,10,
1739,2024,black,60+0,d4 Nf6 c4 c5 Nc3 cxd4 Qxd4 g6 Qd1 Bg7,10,
2196,2108,black,60+0,e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nf6 Nc3 Nc6,10,
2193,2265,white,120+0,d4 e6 e4 Nf6 Nc3 Nd5 exd5,7,
1567,1593,white,60+0,Nf3 a6 d4 b5 Nbd2 Bb7 e3 d6 e4 Nd7,10,
1248,1082,white,300+8,e4 e5 Nf3 Nc6 d4 Nxd4 Nxd4 exd4 Qxd4 c5,10,
1567,1578,white,180+0,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 Be7,10,
1567,1567,black,60+0,e4 e5 Nf3 Nc6 Bc4 f5 exf5 Nf6 d3 d6,10,
963,1271,black,420+0,e4 e5 Nf3 g5 g3 g4 Nxe5 d6 Nxg4 Nc6,10,
1706,1581,white,180+1,d4 d5 h3 Nf6 Bf4 h6 e3 Bf5 c3 Bh7,10,
1510,1352,white,900+15,d4 d5 c4 dxc4 Nc3 Nc6 a3 e5 d5 Nd4,10,3329.78
1873,2131,black,180+0,e4 c5 b4 e6 Nf3 cxb4 d4 Nf6 e5 Nd5,10,
1676,1666,white,900+0,e4 e5 Nf3 Qf6 Nc3 c6 d4 exd4 Qxd4 Qxd4,10,
1341,1063,white,300+0,e4 e5 Nf3 Nc6 Bb5 Bc5 O-O Nf6 Bxc6 dxc6,10,
1941,1918,black,180+0,e4 Nf6 Nc3 e6 d4 Bb4 Bd3 O-O Nf3 h6,10,4032.04
1623,2042,black,600+0,e4 e6 Nf3 c5 Nc3 Nc6 g3 d5 exd5 exd5,10,
1727,1480,draw,600+0,d4 Nc6 e3 e5 c3 exd4 exd4 Nf6 f4 Bd6,10,
1348,1681,white,600+15,e4 e5 g3 b6 Bg2 Bb7 b3 Nc6 Bb2 Nf6,10,
1714,1854,black,300+0,d4 Nf6 c4 d5 Nc3 e6 cxd5 exd5 Bg5 Be7,10,
1300,1363,black,90+2,d4 Nf6 Nf3 e6 Nc3 Bb4 Qd3 d5 Qb5+ Nc6,10,
1302,1156,black,600+0,Nf3 Nf6 d4 d5 Nc3 Bg4 Ne5 Nc6 Nxc6 bxc6,10,
1586,1539,white,600+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 d3 d5,10,
1523,1302,white,300+0,e4 e5 Bc4 d6 Nc3 Nc6 h3 a6 a3 Nf6,10,2812.72
1747,1734,white,600+0,d4 f5 e3 Nf6 Bd3 b6 f4 e6 Nf3 Bb7,10,
1424,1450,white,600+0,e4 d5 e5 h5 d4 c6 Nf3 Bg4 Be2 Qa5+,10,
1956,1961,black,60+0,Nf3 b6 e3 Bb7 d4 e6 Bd3 f5 Qe2 Nf6,10,
2215,1953,white,60+0,Nf3 e5 Nxe5 Nc6 d4 Nf6 Nxc6 d5 Nxd8 Kxd8,10,
1606,1582,black,60+2,e4 c6 d4 d5 exd5 cxd5 Nf3 Nf6 Nc3 Bg4,10,
2167,2265,black,180+1,Nf3 Nf6 c4 g6 b4 Bg7 Bb2 O-O g3 a5,10,
1633,1956,black,60+0,c3 c5 d4 cxd4 cxd4 d5 e3 Nc6 Bb5 Nf6,10,
1729,1598,white,180+1,e4 c6 Nf3 d5 e5 Bf5 d4 e6 h3 h6,10,
2026,1988,black,300+8,d4 d5 c4 c6 Nf3 Nf6 e3 Bg4 Nbd2 e6,10,1810.71
1873,1955,white,300+5,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Bc5 c3 Nxe4,10,4784.65
1662,1735,black,60+0,e4 c6 Nf3 d5 Ng5 h6 Nh3 dxe4 Bc4 Bxh3,10,
1936,1949,white,60+0,d4 e6 Nf3 d5 Bf4 Nf6 e3 Bd6 Bg3 c5,10,
2097,1917,white,60+0,d4 d5 c4 c5 Nc3 cxd4 Qxd4 e6 cxd5 Nc6,10,
1691,1996,black,180+2,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Nf3 Ngf6,10,
2197,1995,white,60+0,Nc3 e6 d4 d5 Bf4 Nf6 f3 Bd6 Qd2 Bxf4,10,
1743,1876,black,60+0,e4 c5 c3 d5 exd5 Qxd5 d4 cxd4 cxd4 e5,10,
2033,1958,white,300+0,e4 d5 exd5 Qxd5 c4 Qa5 Nc3 Nf6 d4 Ne4,10,
1530,1263,white,180+0,Nf3 Nc6 d4 d5 c4 Nf6 Nc3 e6 Bg5 Bb4,10,
1443,1377,white,600+0,e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 Nf6 Nc3 e5,10,
1743,1821,black,300+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6,10,
1405,1355,white,120+10,e4 g6 Nf3 d5 e5 Bg4 d4 Bxf3 Qxf3 Nc6,10,41.27
1820,1854,white,300+0,d4 d5 Bf4 Nf6 e3 Nc6 c3 h6 Bg3 g5,10,
1652,1628,white,120+0,e4 d5 d4 e6 exd5 exd5 Nc3 Nf6 Be3 c6,10,
2050,2017,white,300+0,e4 e6 Nf3 d5 e5 c5 b4 cxb4 d4 Nc6,10,
1534,1512,white,300+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 Nxe5 Qh4,10,
1186,1300,white,300+0,e4 e5 Nf3 Nc6 Bc4 Nd4 Nxd4 exd4 Qf3 Nf6,10,
1716,1812,white,300+0,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3,10,
1573,1558,black,300+0,d4 g6 e4 Bg7 Nf3 Nh6 h3 O-O c4 d6,10,
1717,1688,black,180+0,e4 Nc6 Nf3 e5 d4 exd4 Nxd4 Bc5 Nxc6 bxc6,10,
1623,1532,black,180+0,e4 e5 Nf3 d6 Nc3 Nf6 Bc4 h6 h3 Nc6,10,
1575,1568,white,600+0,e4 d5 e5 a6 d4 g6 Nf3 Bg7 Be2 f6,10,
1794,1740,black,300+0,e4 d5 exd5 Qxd5 Nc3 Qa5 Bc4 Nf6 d3 Bg4,10,1596.7
1500,1762,black,120+1,e4 e6 Nf3 d5 e5 c5 c4 Nc6 cxd5 exd5,10,
2210,1954,black,30+0,d4 c6 e3 d5 Be2 Bg4 Bf3 Bxf3 Qxf3 Nf6,10,
1476,1497,white,300+0,e4 e5 Nf3 Nc6 Bb5 d6 h3 Bd7 O-O a6,10,
1634,1472,white,180+0,Nc3 Nc6 e4 e5 Bc4 Bc5 Qh5 Qe7 d3 g6,10,
2252,2118,white,120+0,e4 c6 d4 d5 f3 e6 Nc3 f5 exf5 exf5,10,
1730,2351,white,30+0,d4 Nf6 e3 e6 Be2 Be7 Nf3 Nd5 Kf1 Nf6,10,
1412,1600,white,480+8,d4 Nc6 Nf3 d5 Nc3 Nf6 Bg5 Bg4 e3 e6,10,
1856,1858,black,300+0,c4 c5 Nc3 e5 d3 Nf6 g3 d6 Bg2 Be7,10,
1838,2051,black,180+0,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Nf6 e5 d5,10,
1683,1521,white,600+0,e4 e5 Bc4 a6 d3 h6 a3 Nc6 Nc3 Na5,10,
1727,1708,white,0+1,e4 e5 d4 Nc6 d5 Nd4 Nc3 c5 Be3 d6,10,
1241,1144,black,300+0,e4 e5 Nf3 d6 Bc4 Bg4 Nc3 f6 d3 c6,10,
1662,1840,white,360+0,e4 c5 Nf3 d6 Nc3 a6 d4 cxd4 Nxd4 Nf6,10,1573.54
1440,1411,white,300+0,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 Qe2 d5,10,64.1
1641,1528,white,60+0,c4 e5 Nc3 d6 g3 Nf6 Bg2 Be6 Nf3 c6,10,
1592,1718,black,300+2,d4 c5 dxc5 e6 b4 a5 a3 axb4 c6 bxc6,10,
1517,1577,black,300+0,e4 e6 d4 d5 exd5 exd5 Bb5+ c6 Ba4 Bd6,10,
1441,1461,black,300+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 b3 d6,10,
1941,1887,white,300+0,d4 e6 c4 Nf6 Nc3 d5 cxd5 Nxd5 e4 Nf6,10,
1853,1848,white,300+0,c4 e5 Nf3 b6 Nxe5 Bb7 e3 d6 Nf3 Nf6,10,
1329,1404,white,300+0,e4 c5 Bc4 Nf6 Nc3 g6 d3 d6 Be3 Bg7,10,
1552,1673,black,2100+0,e4 e5 f4 exf4 d4 g5 Nf3 d5 e5 g4,10,60.0
2062,1994,white,180+2,e4 e5 f4 Nc6 Nf3 Bc5 fxe5 Nxe5 Nxe5 Qh4+,10,
1518,1505,black,120+0,e4 c5 Bc4 Nc6 Nf3 d6 d3 e6 a3 Nf6,10,
1793,2001,black,480+0,d4 Nf6 c4 e6 Nc3 Bb4 Bg5 d5 Nf3 b6,10,1542.34
1389,1442,white,600+0,d4 e6 e4 d5 exd5 exd5 Qe2+ Be7 Nc3 Be6,10,52.24
2291,2152,black,30+0,d4 e5 d5 d6 Nc3 f5 e4 Nf6 exf5 Be7,10,
2186,2108,white,30+0,h3 d6 h4 e5 h5 f5 Nc3 Nf6 d3 g6,10,
1770,1815,black,180+0,d4 c5 c4 cxd4 Qxd4 Nc6 Qd1 Nf6 e3 d6,10,
1172,1079,white,120+1,Nf3 Nc6 g3 e5 Bg2 f6 d3 d6 c4 Qd7,10,
2004,2018,white,60+0,g3 c5 Bg2 e6 Nf3 d5 c4 Nc6 cxd5 exd5,10,
1939,1944,white,180+0,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Qf6 c3 h6,10,
1844,1751,black,180+0,e4 a6 d4 b6 Nf3 h6 c4 g6 Nc3 Bg7,10,
1999,1862,black,120+0,e4 e6 d4 d5 e5 c5 c3 cxd4 cxd4 Nc6,10,
1777,1769,white,120+9,e4 b6 Bc4 Bb7 d3 e6 a3 Nf6 Bg5 h6,10,
1916,1911,white,60+0,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Nf6 d4 Bf5,10,
1203,1130,black,60+0,d3 e6 e4 d5 c4 d4 b3 e5 Qh5 Nf6,10,7921.58
2187,1903,white,60+0,e4 c5 Nc3 d6 g3 e5 Bg2 Nf6 d3 Be7,10,
1456,1420,white,60+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5,10,
1500,1492,black,60+0,h4 d5 c4 Nc6 c5 e5 f4 exf4 g4 Bxc5,10,
2723,2305,white,60+0,Nh3 Nf6 g3 g6 Bg2 Bg7 O-O O-O f4 c6,10,
1758,1761,white,300+0,e4 c6 Nf3 d5 exd5 cxd5 d4 Bg4 Be2 e6,10,
1356,1154,black,300+0,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 d6 Bg5 Bd7,10,
1530,1639,black,600+0,e4 e5 d4 exd4 Qxd4 d6 Nc3 Qf6 Qxf6 Nxf6,10,
1457,1125,white,120+0,d4 d5 c4 c5 Nc3 dxc4 Bf4 Qa5 e3 cxd4,10,
2045,1623,white,120+0,e4 e5 Nc3 Nc6 Nf3 Nf6 Bb5 Bc5 Bxc6 dxc6,10,
1639,1470,black,120+0,e4 e5 Nf3 d6 h3 Nd7 d4 b6 dxe5 Nxe5,10,
1729,1757,black,180+0,e4 c6 d4 d5 exd5 cxd5 c4 Nf6 Nc3 Bf5,10,
1987,1102,white,180+0,c3 e5 Nf3 Nc6 d4 e4 Ne5 Qe7 Bf4 d6,10,
1884,1842,draw,480+0,e4 d5 e5 c5 d4 e6 c3 a6 Nf3 Nc6,10,
1473,1442,black,300+0,e4 c5 Nf3 Nc6 d3 d6 Nbd2 g6 h3 Bg7,10,
1445,1522,black,300+0,e4 e5 d4 exd4 Qxd4 d6 Bd3 c5 Qa4+ Nc6,10,
1707,1828,black,300+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5,10,
1331,1329,black,30+0,Nc3 d5 d4 Nc6 Bd2 Nxd4 e3 Bf5 exd4 e5,10,
1843,1842,white,180+2,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6,10,
1956,2004,white,180+2,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5,10,
1480,1279,white,300+4,e4 e5 Nf3 Nc6 Bc4 d6 Ng5 Nh6 Nf3 Bg4,10,6276.0
1740,1653,black,600+0,e4 e5 Nf3 d6 Bc4 h6 Bb3 Nf6 c3 Be7,10,
2117,2093,black,180+0,d4 c5 d5 d6 c4 e6 Nc3 exd5 cxd5 Nf6,10,
1838,1923,white,60+1,e4 c5 Nc3 Nc6 g3 e6 Bg2 Nge7 f4 g6,10,
1749,1867,black,300+0,f4 d5 Nf3 Nf6 g3 e6 Bg2 c5 O-O Bd6,10,
2004,1797,white,60+0,c4 e6 Nc3 b6 Nf3 Bb7 g3 Bb4 Bg2 Bxc3,10,
1721,1832,black,300+0,e4 d5 exd5 Nf6 Nc3 Nxd5 Nxd5 Qxd5 Nf3 Bg4,10,
1690,1738,black,180+0,e4 e5 f4 exf4 Nf3 Qe7 e5 f6 d4 d6,10,
1787,1725,white,300+5,e4 e5 Nf3 d6 d4 f6 dxe5 fxe5 Nc3 Nf6,10,
1245,1312,black,180+0,e4 c5 Nf3 Nc6 d4 e6 dxc5 Bxc5 Nc3 Qa5,10,
1651,1708,black,60+0,e4 c5 f4 e6 e5 d6 Nf3 d5 c3 Nc6,10,
1931,1920,white,180+0,e4 c5 Nf3 g6 d4 cxd4 c3 dxc3 Nxc3 Bg7,10,
1990,2022,black,180+0,d4 Nf6 c4 b6 Nc3 Bb7 f3 d5 cxd5 Nxd5,10,
1248,1296,white,60+0,e4 e5 Nf3 d6 Nc3 c5 Bb5+ Nc6 Bxc6+ bxc6,10,
1367,1463,white,180+5,e4 d6 d4 Nf6 f3 Nbd7 g4,7,
1848,1905,white,180+0,d4 g6 c4 Bg7 Nc3 d6 Nf3 b6 e3 Bb7,10,
1446,1385,white,120+3,g3 g6 Bg2 Bg7 Nf3 Nf6 e3 O-O d3 d6,10,
1823,1565,white,900+15,e4 c6 d4 d5 exd5 cxd5 Bd3 Nf6 Nf3 Bg4,10,
1713,1838,black,300+2,e4 d5 exd5 Nf6 d4 Bg4 f3 Bf5 c4 e6,10,
1511,1300,white,300+0,e4 d6 d4 e6 Nf3 Bd7 Bg5 Be7 Bxe7 Nxe7,10,
1547,1782,black,30+0,e3 e6 Nf3 d6 Nc3 Bd7 d4 Be7 Bd3 Nf6,10,
1418,1570,white,120+0,d3 d5 f4 Nc6 Nf3 e6 e4 dxe4 dxe4 Bc5,10,
1584,1648,black,300+0,d4 d5 Bf4 Nc6 Nf3 Bf5 h3 h6 c4 dxc4,10,
1538,1468,black,300+0,e4 e5 d4 exd4 Nf3 Nc6 Nxd4 Bc5 Nxc6 bxc6,10,
1178,1395,draw,180+0,e3 e6 f3 g6 h3 Bg7 b3 b6 Bb2 Bb7,10,712.0
1599,1793,black,300+0,b3 d5 Bb2 c5 g3 Nc6 Bg2 e5 d3 Nf6,10,
1734,1856,black,180+0,e4 e6 Nf3 c5 d4 cxd4 Nxd4 a6 Nc3 Qc7,10,2538.45
1665,1893,white,300+0,e4 e5 d4 exd4 c3 dxc3 Nf3 Nc6 Bc4 h6,10,
1439,1154,white,300+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5,10,
1649,1794,black,180+0,e4 e6 d4 c5 d5 e5 f4 exf4 Bxf4 d6,10,
1534,1347,white,480+0,b3 e6 Ba3 d6 e4 Nf6 Nc3 Be7 d4 O-O,10,
1368,1441,black,900+0,d4 d5 Nc3 e6 e4 Nc6 e5 Nge7 Nf3 f6,10,
1317,1608,black,540+0,e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Nf6 Nc3 Bb4,10,
1787,1990,black,60+0,d4 c5 d5 e6 c4 exd5 cxd5 d6 Nc3 Nf6,10,
1449,1524,black,300+5,d4 d5 c4 dxc4 e4 Nf6 e5 Ng4,8,
1613,1945,black,120+2,e4 c5 d3 e6 Nf3 Qc7 Be2 a6 g3 b5,10,
1939,1796,white,60+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 Qc7,10,
2083,1465,white,180+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5,10,
2016,2220,black,60+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7,10,
2212,1983,white,60+0,e4 a6 d4 c6 Nc3 d5 Bd3 dxe4 Nxe4 Nf6,10,
1884,2165,black,60+0,d4 g6 c4 Bg7 Nc3 c5 d5 Nf6 e4 d6,10,
1949,1733,white,60+0,e4 c6 Nc3 d5 f4 dxe4 Nxe4 Bf5 Ng3 Bg6,10,
1791,1813,black,30+1,e4 f6 Nf3 e6 Bc4 d5 Be2 dxe4 Nh4 f5,10,6412.38
1456,1518,black,600+0,e4 e5 d4 exd4 Qxd4 Nc6 Qc3 Bb4 Qxb4 Nxb4,10,
1732,1873,black,180+0,d4 d5 c4 dxc4 Nc3 c6 e3 b5 a4 Bd7,10,
1382,1460,white,300+5,d4 d6 c4 g6 Nc3 Bg7 e3 Nf6 Nf3 Bg4,10,2070.94
2092,1946,white,30+0,d4 d5 Nf3 Nf6 c3 e6 e3 Bd6 Bd3 Nbd7,10,
1575,2209,black,60+0,b3 d5 Bb2 e6 e3 Nf6 Nf3 Be7 d4 O-O,10,2600.07
1417,1427,white,600+0,e4 e6 Nf3 Nf6 e5 Ng4 d4 d5 h3 Nh6,10,
1708,1613,white,60+0,d4 d5 Bg5 c5 c3 Nf6 Bxf6 exf6 Nd2 Nc6,10,
2158,2111,white,180+0,d4 e6 Nf3 d5 c3 f5 Bg5 Be7 Bxe7 Qxe7,10,
1962,2039,black,60+0,e4 Nf6 Nc3 d5 exd5 Nxd5 Nge2 Qd7 g3 Nxc3,10,
2184,2232,black,60+0,e4 c5 Nf3 a6 Nc3 b5 a3 Bb7 d3 e6,10,
2056,2084,black,60+0,e4 e5 d3 Nf6 f4 Nc6 fxe5 Nxe5 Nf3 Nxf3+,10,
2554,2029,white,60+0,Nf3 e6 d4 d5 c4 Nf6 Nc3 c6 Bg5 Be7,10,5754.73
1802,1737,black,30+0,d4 d6 Bg5 Bg4 f3 f6 fxg4 fxg5 Qd2 e6,10,
1497,1669,black,600+0,d4 d6 Bf4 Nc6 e3 Nf6 h3 h6 Bh2 g5,10,
2036,1729,white,600+0,Nf3 d5 g3 Bg4 Bg2 Bxf3 Bxf3 e5 c4 e4,10,
1327,1334,black,300+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bb4 d4 Bxc3+,10,
1935,1721,white,600+0,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 Nf6,10,
1634,1536,white,600+0,d4 d5 Nf3 Nf6 Bf4 Bf5 e3 e6 c4 c6,10,
1922,1885,black,180+3,d4 d5 c4 e6 Nc3 Nf6 cxd5 Nxd5 Nf3 Be7,10,2341.41
1951,1680,white,30+0,g3 c5 Bg2 e5 d4 exd4 e3 dxe3 Bxe3 Nf6,10,
1459,1584,black,300+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 e5 Nb3 h6,10,
1833,1865,white,600+0,f4 Nc6 e3 Nf6 c3 e5 d4 exd4 exd4 d5,10,
1537,1521,white,180+0,d4 d5 e4 e5 exd5 Qxd5 dxe5 Qxe5+ Be2 Nc6,10,
1625,1766,black,120+2,d4 d5 c3 c5 dxc5 Nc6 b4 e5 h4 Nf6,10,
1851,1761,black,300+0,d4 c6 c4 d6 Nf3 Qb6 Nc3 g6 Qb3 Qxb3,10,
1782,1910,black,60+0,f4 e6 b3 b6 Bb2 Nf6 e3 g6 Nf3 Bg7,10,
1718,1694,white,600+0,e4 e6 d4 Ne7 Nf3 Ng6 Bc4 Nh4 Nxh4 Qxh4,10,104.24
1876,1880,white,300+0,d4 d5 c4 e6 cxd5 exd5 Nf3 c5 Nc3 Nc6,10,
1613,1763,black,180+2,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 Nc3 b5,10,
1629,2042,black,600+0,e3 c5 d4 cxd4 exd4 d5 Nf3 Nc6 c4 e5,10,
1722,1200,white,300+0,e4 d6 d4 e6 e5 Nd7 f4 d5 Nf3 Ne7,10,
1940,2111,black,30+0,b3 Nf6 Bb2 e5 c3 d6 d3 Nbd7 e3 c6,10,
1399,1448,black,90+2,e4 c5 Bc4 a6 a3 Nc6 Nc3 d6 d3 e6,10,
1347,1354,white,300+8,e4 Nf6 Bc4 e5 Qf3 d5 exd5 Nxd5 Bxd5 Be6,10,
1522,1718,black,240+0,e4 e5 Nc3 Bc5 Nd5 Nc6 a3 Nge7 b4 Nxd5,10,
1466,1929,black,300+0,d4 Nf6 Bg5 e6 c4 b6 Nf3 Be7 Bxf6 Bxf6,10,
1342,1333,black,180+0,d4 d5 c4 dxc4 e3 b5 Nf3 Nd7 Nc3 c5,10,
